fight_id,fighter_id,fighter_name,fighter_status,kd,n_pass,n_sub,sig_str_abs,sig_str_att,sig_str_def,sig_str_land,total_str_abs,total_str_att,total_str_def,total_str_land,td_abs,td_att,td_def,td_land,head_abs,head_att,head_def,head_land,body_abs,body_att,body_def,body_land,leg_abs,leg_att,leg_def,leg_land,distance_abs,distance_att,distance_def,distance_land,clinch_abs,clinch_att,clinch_def,clinch_land,ground_abs,ground_att,ground_def,ground_land
5afbc04a153d7efd,"['e51fcd9cd84c0b93', '69f01b25dfabaf6b']","['Michel Prazeres', 'Mads Burnell']","['W', 'L']","[0, 0]","[0, 0]","[1, 0]","[10, 26]","[48, 30]","[20, 22]","[26, 10]","[12, 43]","[69, 32]","[20, 26]","[43, 12]","[0, 4]","[6, 0]","[0, 2]","[4, 0]","[4, 21]","[38, 21]","[17, 17]","[21, 4]","[5, 5]","[10, 8]","[3, 5]","[5, 5]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[8, 11]","[31, 27]","[19, 20]","[11, 8]","[2, 4]","[5, 3]","[1, 1]","[4, 2]","[0, 11]","[12, 0]","[0, 1]","[11, 0]"
b3bf1b6ad2d1a533,"['8f5c8850b2484173', '1b38a2b897f6209c']","['Mairbek Taisumov', 'Felipe Silva']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[0, 2]","[4, 7]","[7, 2]","[2, 0]","[0, 2]","[4, 7]","[7, 2]","[2, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 1]","[2, 6]","[6, 1]","[1, 0]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","[0, 2]","[4, 7]","[7, 2]","[2, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
b1f7bc82f7dce1b9,"['9ce6d5a03af801b7', 'fcce75a25c14a804']","['Darren Till', 'Bojan Velickovic']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[34, 49]","[87, 144]","[110, 38]","[49, 34]","[69, 50]","[88, 181]","[112, 38]","[50, 69]","[0, 1]","[1, 3]","[3, 0]","[1, 0]","[16, 42]","[79, 109]","[93, 37]","[42, 16]","[2, 1]","[1, 7]","[5, 0]","[1, 2]","[16, 6]","[7, 28]","[12, 1]","[6, 16]","[32, 32]","[67, 141]","[109, 35]","[32, 32]","[0, 1]","[1, 1]","[1, 0]","[1, 0]","[2, 16]","[19, 2]","[0, 3]","[16, 2]"
7303ae36077411d9,"['f1fac969a1d70b08', 'a331233f597090a5']","['Leon Edwards', 'Bryan Barberena']","['W', 'L']","[0, 1]","[0, 0]","[3, 1]","[44, 23]","[51, 87]","[43, 28]","[23, 44]","[115, 58]","[87, 163]","[48, 29]","[58, 115]","[0, 3]","[6, 0]","[0, 3]","[3, 0]","[28, 13]","[40, 65]","[37, 27]","[13, 28]","[9, 3]","[4, 10]","[1, 1]","[3, 9]","[7, 7]","[7, 12]","[5, 0]","[7, 7]","[17, 21]","[49, 56]","[39, 28]","[21, 17]","[23, 2]","[2, 24]","[1, 0]","[2, 23]","[4, 0]","[0, 7]","[3, 0]","[0, 4]"
0ac25b4180406ca1,"['c7d297714d9ab1a4', '5b2325cd70dbe2ea']","['Marion Reneau', 'Talita Bernardo']","['W', 'L']","[0, 0]","[1, 0]","[5, 1]","[22, 57]","[127, 88]","[66, 70]","[57, 22]","[38, 118]","[192, 112]","[74, 74]","[118, 38]","[3, 0]","[0, 7]","[4, 0]","[0, 3]","[11, 47]","[116, 75]","[64, 69]","[47, 11]","[4, 9]","[10, 5]","[1, 1]","[9, 4]","[7, 1]","[1, 8]","[1, 0]","[1, 7]","[18, 24]","[68, 83]","[65, 44]","[24, 18]","[1, 10]","[11, 1]","[0, 1]","[10, 1]","[3, 23]","[48, 4]","[1, 25]","[23, 3]"
75a978e0ecce2536,"['aec185309b4843d0', '826475cc758e60e6']","['Siyar Bahadurzada', 'Rob Wilkinson']","['W', 'L']","[3, 0]","[0, 0]","[1, 0]","[24, 43]","[81, 46]","[22, 38]","[43, 24]","[34, 44]","[82, 58]","[24, 38]","[44, 34]","[2, 0]","[0, 5]","[3, 0]","[0, 2]","[11, 36]","[74, 30]","[19, 38]","[36, 11]","[4, 7]","[7, 6]","[2, 0]","[7, 4]","[9, 0]","[0, 10]","[1, 0]","[0, 9]","[22, 18]","[43, 43]","[21, 25]","[18, 22]","[2, 14]","[16, 3]","[1, 2]","[14, 2]","[0, 11]","[22, 0]","[0, 11]","[11, 0]"
cfc550960a7ec353,"['279566840aa55bf2', 'ebc1f40e00e0c481']","['Alexander Volkov', 'Stefan Struve']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[41, 135]","[253, 162]","[121, 118]","[135, 41]","[41, 144]","[264, 162]","[121, 120]","[144, 41]","[0, 2]","[2, 0]","[0, 0]","[2, 0]","[26, 84]","[178, 125]","[99, 94]","[84, 26]","[8, 18]","[27, 27]","[19, 9]","[18, 8]","[7, 33]","[48, 10]","[3, 15]","[33, 7]","[41, 114]","[214, 162]","[121, 100]","[114, 41]","[0, 3]","[11, 0]","[0, 8]","[3, 0]","[0, 18]","[28, 0]","[0, 10]","[18, 0]"
b9726184624ac076,"['275aca31f61ba28c', '75e5fec9f72910ef']","['Islam Makhachev', 'Gleison Tibau']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[2, 3]","[6, 4]","[2, 3]","[3, 2]","[2, 3]","[6, 4]","[2, 3]","[3, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 2]","[5, 2]","[1, 3]","[2, 1]","[0, 1]","[1, 1]","[1, 0]","[1, 0]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[2, 2]","[4, 4]","[2, 2]","[2, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 1]","[2, 0]","[0, 1]","[1, 0]"
fa7cde1e2d3ae338,"['bf0e700106d00e55', '65f09bacd3957381']","['Austin Arnett', 'Cory Sandhagen']","['L', 'W']","[0, 1]","[0, 1]","[0, 0]","[80, 32]","[90, 147]","[67, 58]","[32, 80]","[108, 35]","[95, 179]","[71, 60]","[35, 108]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[47, 29]","[84, 104]","[57, 55]","[29, 47]","[23, 3]","[6, 32]","[9, 3]","[3, 23]","[10, 0]","[0, 11]","[1, 0]","[0, 10]","[45, 31]","[84, 90]","[45, 53]","[31, 45]","[20, 1]","[6, 33]","[13, 5]","[1, 20]","[15, 0]","[0, 24]","[9, 0]","[0, 15]"
1fd5bf36c42ff1a2,"['aa72b0f831d0bfe5', '2fe9032955c2e013']","['Deiveson Figueiredo', 'Joseph Morales']","['W', 'L']","[1, 0]","[0, 0]","[1, 0]","[9, 31]","[62, 32]","[23, 31]","[31, 9]","[11, 44]","[76, 35]","[24, 32]","[44, 11]","[0, 2]","[2, 1]","[1, 0]","[2, 0]","[5, 25]","[51, 24]","[19, 26]","[25, 5]","[2, 6]","[11, 4]","[2, 5]","[6, 2]","[2, 0]","[0, 4]","[2, 0]","[0, 2]","[7, 11]","[27, 20]","[13, 16]","[11, 7]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","[2, 20]","[35, 11]","[9, 15]","[20, 2]"
d07dd6239afe1cb0,"['1cf7ccf64a5bf24e', '990bd63726a577f8']","['Oskar Piechota', 'Tim Williams']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[8, 17]","[22, 18]","[10, 5]","[17, 8]","[8, 17]","[22, 18]","[10, 5]","[17, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 13]","[18, 12]","[8, 5]","[13, 4]","[0, 2]","[2, 0]","[0, 0]","[2, 0]","[4, 2]","[2, 6]","[2, 0]","[2, 4]","[8, 10]","[14, 18]","[10, 4]","[10, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 7]","[8, 0]","[0, 1]","[7, 0]"
5edd1cd479f3919e,"['6da99156486ed6c2', 'cdb96af67d096b1e']","['Joshua Burkman', 'Alex Morono']","['L', 'W']","[0, 1]","[0, 0]","[0, 1]","[7, 4]","[13, 19]","[12, 9]","[4, 7]","[7, 4]","[13, 19]","[12, 9]","[4, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 0]","[5, 12]","[10, 5]","[0, 2]","[0, 0]","[3, 0]","[0, 3]","[0, 0]","[5, 4]","[5, 7]","[2, 1]","[4, 5]","[7, 4]","[13, 19]","[12, 9]","[4, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
194d3950076b2f83,"['4c288a2b250bb576', '5140122c3eecd307']","['Luke Jumeau', 'Daichi Abe']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[63, 63]","[130, 171]","[108, 67]","[63, 63]","[65, 64]","[131, 176]","[111, 67]","[64, 65]","[0, 1]","[1, 1]","[1, 0]","[1, 0]","[43, 35]","[93, 144]","[101, 58]","[35, 43]","[7, 11]","[20, 14]","[7, 9]","[11, 7]","[13, 17]","[17, 13]","[0, 0]","[17, 13]","[47, 58]","[118, 145]","[98, 60]","[58, 47]","[8, 2]","[7, 14]","[6, 5]","[2, 8]","[8, 3]","[5, 12]","[4, 2]","[3, 8]"
84f236d6c57d7cfb,"['99bcdf5eac39898f', '72ffecf712673af1']","['Jordan Johnson', 'Adam Milstead']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[58, 59]","[106, 133]","[75, 47]","[59, 58]","[70, 176]","[239, 145]","[75, 63]","[176, 70]","[0, 2]","[11, 0]","[0, 9]","[2, 0]","[47, 44]","[88, 121]","[74, 44]","[44, 47]","[6, 7]","[9, 7]","[1, 2]","[7, 6]","[5, 8]","[9, 5]","[0, 1]","[8, 5]","[44, 57]","[101, 113]","[69, 44]","[57, 44]","[13, 2]","[5, 19]","[6, 3]","[2, 13]","[1, 0]","[0, 1]","[0, 0]","[0, 1]"
2fd0c6d914b77205,"['ad56b3f00ca38dfd', '85ff1b9471d35238']","['Mark Godbeer', 'Dmitry Sosnovskiy']","['L', 'W']","[0, 0]","[1, 1]","[0, 2]","[28, 24]","[37, 40]","[12, 13]","[24, 28]","[53, 73]","[91, 71]","[18, 18]","[73, 53]","[2, 0]","[1, 3]","[1, 1]","[0, 2]","[22, 11]","[24, 32]","[10, 13]","[11, 22]","[5, 12]","[12, 7]","[2, 0]","[12, 5]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[10, 7]","[17, 18]","[8, 10]","[7, 10]","[5, 3]","[4, 8]","[3, 1]","[3, 5]","[13, 14]","[16, 14]","[1, 2]","[14, 13]"
12563423bf15e75d,"['cc7040fe76f0ef91', '18b602842a24f7c5']","['Devin Clark', 'Mike Rodriguez']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[40, 50]","[64, 66]","[26, 14]","[50, 40]","[66, 167]","[200, 95]","[29, 33]","[167, 66]","[0, 7]","[11, 0]","[0, 4]","[7, 0]","[17, 30]","[38, 39]","[22, 8]","[30, 17]","[21, 12]","[16, 23]","[2, 4]","[12, 21]","[2, 8]","[10, 4]","[2, 2]","[8, 2]","[11, 17]","[24, 35]","[24, 7]","[17, 11]","[27, 19]","[24, 29]","[2, 5]","[19, 27]","[2, 14]","[16, 2]","[0, 2]","[14, 2]"
4210f9b11debf1fc,"['96428b9e9bd048ea', '39330403ad27c2bb']","['Luke Sanders', 'Patrick Williams']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[61, 59]","[140, 109]","[48, 81]","[59, 61]","[68, 62]","[143, 117]","[49, 81]","[62, 68]","[1, 0]","[0, 5]","[4, 0]","[0, 1]","[15, 44]","[121, 56]","[41, 77]","[44, 15]","[15, 13]","[16, 20]","[5, 3]","[13, 15]","[31, 2]","[3, 33]","[2, 1]","[2, 31]","[53, 44]","[119, 94]","[41, 75]","[44, 53]","[8, 13]","[19, 15]","[7, 6]","[13, 8]","[0, 2]","[2, 0]","[0, 0]","[2, 0]"
d2b5ce5548b71668,"['5331b25a60417ffb', '65ddc8a9ac4e8531']","['Anthony Rocco Martin', 'Keita Nakamura']","['W', 'L']","[0, 0]","[1, 0]","[2, 0]","[24, 56]","[133, 83]","[59, 77]","[56, 24]","[26, 65]","[142, 85]","[59, 77]","[65, 26]","[2, 0]","[0, 5]","[3, 0]","[0, 2]","[16, 48]","[124, 70]","[54, 76]","[48, 16]","[6, 5]","[6, 9]","[3, 1]","[5, 6]","[2, 3]","[3, 4]","[2, 0]","[3, 2]","[23, 49]","[121, 82]","[59, 72]","[49, 23]","[1, 4]","[9, 1]","[0, 5]","[4, 1]","[0, 3]","[3, 0]","[0, 0]","[3, 0]"
5f1a828f8d4c3b01,"['2ac4628c08ec5125', '984d15d5dc7bfcf9']","['Markus Perez', 'James Bochnovic']","['W', 'L']","[0, 0]","[0, 0]","[2, 0]","[3, 4]","[4, 6]","[3, 0]","[4, 3]","[4, 13]","[16, 8]","[4, 3]","[13, 4]","[0, 1]","[1, 1]","[1, 0]","[1, 0]","[1, 3]","[3, 3]","[2, 0]","[3, 1]","[2, 1]","[1, 3]","[1, 0]","[1, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 0]","[0, 3]","[2, 0]","[0, 1]","[1, 1]","[1, 2]","[1, 0]","[1, 1]","[1, 3]","[3, 1]","[0, 0]","[3, 1]"
866b2c2e354aa27b,"['d747eb273a40a920', '1b38a2b897f6209c']","['Claudio Puelles', 'Felipe Silva']","['W', 'L']","[0, 1]","[0, 0]","[1, 0]","[70, 16]","[49, 130]","[60, 33]","[16, 70]","[103, 16]","[49, 171]","[68, 33]","[16, 103]","[1, 2]","[7, 1]","[0, 5]","[2, 1]","[48, 11]","[41, 101]","[53, 30]","[11, 48]","[12, 3]","[6, 17]","[5, 3]","[3, 12]","[10, 2]","[2, 12]","[2, 0]","[2, 10]","[30, 12]","[44, 75]","[45, 32]","[12, 30]","[4, 0]","[0, 6]","[2, 0]","[0, 4]","[36, 4]","[5, 49]","[13, 1]","[4, 36]"
f71d46f804307bd2,"['34f88592c0ab7a54', 'f797f0c57a83353e']","['Elias Theodorou', 'Trevor Smith']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[41, 77]","[138, 81]","[40, 61]","[77, 41]","[82, 140]","[203, 123]","[41, 63]","[140, 82]","[3, 0]","[0, 11]","[8, 0]","[0, 3]","[14, 37]","[83, 48]","[34, 46]","[37, 14]","[21, 33]","[47, 27]","[6, 14]","[33, 21]","[6, 7]","[8, 6]","[0, 1]","[7, 6]","[14, 23]","[53, 44]","[30, 30]","[23, 14]","[24, 51]","[81, 32]","[8, 30]","[51, 24]","[3, 3]","[4, 5]","[2, 1]","[3, 3]"
7969abc596485189,"['81d9df19e255b8b6', 'd2036f31c035e0d1']","['Jarred Brooks', 'Jose Torres']","['L', 'W']","[0, 0]","[0, 1]","[0, 0]","[22, 31]","[69, 62]","[40, 38]","[31, 22]","[25, 42]","[80, 65]","[40, 38]","[42, 25]","[1, 2]","[5, 3]","[2, 3]","[2, 1]","[14, 17]","[53, 51]","[37, 36]","[17, 14]","[5, 14]","[16, 8]","[3, 2]","[14, 5]","[3, 0]","[0, 3]","[0, 0]","[0, 3]","[12, 15]","[53, 49]","[37, 38]","[15, 12]","[5, 5]","[5, 7]","[2, 0]","[5, 5]","[5, 11]","[11, 6]","[1, 0]","[11, 5]"
d3f5854d16fc31f9,"['bc656db347f31e19', '82a5152216251682']","['Mike Santiago', 'Dan Ige']","['L', 'W']","[0, 0]","[0, 0]","[0, 0]","[25, 0]","[1, 27]","[2, 1]","[0, 25]","[29, 0]","[1, 32]","[3, 1]","[0, 29]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[25, 0]","[1, 27]","[2, 1]","[0, 25]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 0]","[1, 2]","[0, 1]","[0, 2]","[2, 0]","[0, 3]","[1, 0]","[0, 2]","[21, 0]","[0, 22]","[1, 0]","[0, 21]"
3d12c63c47828937,"['a20f234df70f2182', '8c020156779f7888']","['Ji Yeon Kim', 'Melinda Fabian']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[72, 73]","[241, 173]","[101, 168]","[73, 72]","[79, 93]","[261, 180]","[101, 168]","[93, 79]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","[39, 46]","[205, 127]","[88, 159]","[46, 39]","[11, 22]","[29, 18]","[7, 7]","[22, 11]","[22, 5]","[7, 28]","[6, 2]","[5, 22]","[66, 52]","[215, 154]","[88, 163]","[52, 66]","[6, 21]","[26, 19]","[13, 5]","[21, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
26582aa0b79d2f20,"['ec664422b22d9787', '7c3c48cf54a2848e']","['Jenel Lausa', 'Yuta Sasaki']","['L', 'W']","[0, 0]","[0, 0]","[0, 1]","[25, 7]","[14, 56]","[31, 7]","[7, 25]","[34, 9]","[16, 66]","[32, 7]","[9, 34]","[5, 0]","[0, 7]","[2, 0]","[0, 5]","[18, 4]","[10, 46]","[28, 6]","[4, 18]","[6, 2]","[3, 8]","[2, 1]","[2, 6]","[1, 1]","[1, 2]","[1, 0]","[1, 1]","[6, 5]","[12, 17]","[11, 7]","[5, 6]","[4, 0]","[0, 5]","[1, 0]","[0, 4]","[15, 2]","[2, 34]","[19, 0]","[2, 15]"
d5176b45df32f67e,"['67c1d46f4ed16f9e', '199eb7cf6ae90294']","['Matt Schnell', 'Naoki Inoue']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[48, 71]","[183, 196]","[148, 112]","[71, 48]","[64, 79]","[192, 212]","[148, 113]","[79, 64]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[35, 43]","[141, 172]","[137, 98]","[43, 35]","[2, 5]","[12, 4]","[2, 7]","[5, 2]","[11, 23]","[30, 20]","[9, 7]","[23, 11]","[42, 68]","[177, 190]","[148, 109]","[68, 42]","[6, 3]","[6, 6]","[0, 3]","[3, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
d80b0bea0e260b95,"['d50382dc0565a9e1', 'c41d426cc7326d1b']","['Viviane Pereira', 'Yan Xiaonan']","['L', 'W']","[0, 0]","[0, 0]","[0, 0]","[71, 44]","[212, 227]","[156, 168]","[44, 71]","[71, 44]","[212, 227]","[156, 168]","[44, 71]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[42, 34]","[189, 174]","[132, 155]","[34, 42]","[2, 10]","[23, 8]","[6, 13]","[10, 2]","[27, 0]","[0, 45]","[18, 0]","[0, 27]","[71, 43]","[210, 226]","[155, 167]","[43, 71]","[0, 1]","[2, 1]","[1, 1]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
ab6cd718c5459eeb,"['4665f9f909cd7214', 'a845f0735bc67405']","['Shinsho Anzai', 'Jake Matthews']","['L', 'W']","[0, 0]","[0, 0]","[0, 1]","[12, 1]","[5, 19]","[7, 4]","[1, 12]","[18, 6]","[13, 25]","[7, 7]","[6, 18]","[1, 0]","[1, 1]","[0, 1]","[0, 1]","[9, 0]","[4, 16]","[7, 4]","[0, 9]","[3, 1]","[1, 3]","[0, 0]","[1, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 0]","[4, 8]","[3, 4]","[0, 5]","[5, 1]","[1, 8]","[3, 0]","[1, 5]","[2, 0]","[0, 3]","[1, 0]","[0, 2]"
b125025990755616,"['32490e80ddab1e5a', 'c487223b0289bda9']","['Song Kenan', 'Hector Aldana']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[39, 32]","[71, 90]","[51, 39]","[32, 39]","[41, 34]","[76, 92]","[51, 42]","[34, 41]","[2, 0]","[0, 2]","[0, 0]","[0, 2]","[17, 17]","[52, 59]","[42, 35]","[17, 17]","[6, 3]","[5, 10]","[4, 2]","[3, 6]","[16, 12]","[14, 21]","[5, 2]","[12, 16]","[38, 27]","[64, 89]","[51, 37]","[27, 38]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 5]","[7, 1]","[0, 2]","[5, 1]"
bb7408d59b7279f7,"['55ed59d541f8b90c', '4cd8b03aee1d0138']","['Rolando Dy', 'Shane Young']","['L', 'W']","[0, 0]","[0, 0]","[0, 0]","[104, 57]","[152, 215]","[111, 95]","[57, 104]","[116, 58]","[153, 230]","[114, 95]","[58, 116]","[1, 0]","[0, 5]","[4, 0]","[0, 1]","[74, 41]","[131, 183]","[109, 90]","[41, 74]","[20, 13]","[18, 22]","[2, 5]","[13, 20]","[10, 3]","[3, 10]","[0, 0]","[3, 10]","[89, 49]","[140, 191]","[102, 91]","[49, 89]","[15, 8]","[12, 24]","[9, 4]","[8, 15]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
c5c5f678558a0ba2,"['71002dbc1743b9a7', 'efb96bf3e9ada36f']","['Felipe Arantes', 'Song Yadong']","['L', 'W']","[0, 1]","[0, 0]","[0, 1]","[39, 8]","[31, 100]","[61, 23]","[8, 39]","[88, 9]","[32, 155]","[67, 23]","[9, 88]","[1, 0]","[2, 1]","[0, 2]","[0, 1]","[26, 7]","[27, 80]","[54, 20]","[7, 26]","[7, 0]","[3, 13]","[6, 3]","[0, 7]","[6, 1]","[1, 7]","[1, 0]","[1, 6]","[14, 8]","[31, 63]","[49, 23]","[8, 14]","[4, 0]","[0, 5]","[1, 0]","[0, 4]","[21, 0]","[0, 32]","[11, 0]","[0, 21]"
8167bd097a16062f,"['88cd34d836b4ebcd', 'd661ce4da776fc20']","['Teruto Ishihara', 'Petr Yan']","['L', 'W']","[0, 2]","[0, 0]","[0, 0]","[25, 11]","[30, 40]","[15, 19]","[11, 25]","[29, 11]","[30, 45]","[16, 19]","[11, 29]","[0, 0]","[2, 0]","[0, 2]","[0, 0]","[18, 4]","[18, 32]","[14, 14]","[4, 18]","[7, 2]","[5, 8]","[1, 3]","[2, 7]","[0, 5]","[7, 0]","[0, 2]","[5, 0]","[19, 9]","[28, 31]","[12, 19]","[9, 19]","[1, 2]","[2, 1]","[0, 0]","[2, 1]","[5, 0]","[0, 8]","[3, 0]","[0, 5]"
484c48d3723e72cd,"['e64b96c07d7ce999', '5140122c3eecd307']","['Li Jingliang', 'Daichi Abe']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[45, 96]","[206, 154]","[109, 110]","[96, 45]","[45, 96]","[206, 154]","[109, 110]","[96, 45]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[24, 32]","[111, 123]","[99, 79]","[32, 24]","[1, 13]","[23, 6]","[5, 10]","[13, 1]","[20, 51]","[72, 25]","[5, 21]","[51, 20]","[45, 95]","[205, 153]","[108, 110]","[95, 45]","[0, 1]","[1, 1]","[1, 0]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2242e7df6f320ea6,"['6c8072b61c276e67', 'f72465a784c1b084']","['Jessica-Rose Clark', 'Jessica Eye']","['L', 'W']","[0, 0]","[0, 0]","[0, 0]","[67, 51]","[139, 225]","[158, 88]","[51, 67]","[74, 51]","[139, 232]","[158, 88]","[51, 74]","[1, 0]","[0, 2]","[1, 0]","[0, 1]","[38, 30]","[111, 182]","[144, 81]","[30, 38]","[23, 13]","[18, 35]","[12, 5]","[13, 23]","[6, 8]","[10, 8]","[2, 2]","[8, 6]","[60, 46]","[132, 217]","[157, 86]","[46, 60]","[0, 4]","[5, 0]","[0, 1]","[4, 0]","[7, 1]","[2, 8]","[1, 1]","[1, 7]"
bb4755924dfafaea,"['50db8711c70196cd', '49e96ff8ab781589']","['Ovince Saint Preux', 'Tyson Pedro']","['W', 'L']","[0, 1]","[0, 0]","[1, 1]","[9, 7]","[12, 12]","[3, 5]","[7, 9]","[10, 13]","[18, 13]","[3, 5]","[13, 10]","[0, 0]","[1, 4]","[4, 1]","[0, 0]","[5, 5]","[9, 6]","[1, 4]","[5, 5]","[3, 2]","[3, 4]","[1, 1]","[2, 3]","[1, 0]","[0, 2]","[1, 0]","[0, 1]","[6, 4]","[8, 8]","[2, 4]","[4, 6]","[3, 0]","[0, 4]","[1, 0]","[0, 3]","[0, 3]","[4, 0]","[0, 1]","[3, 0]"
28c70663b99560a8,"['1d00756835ca67c9', 'f1fac969a1d70b08']","['Donald Cerrone', 'Leon Edwards']","['L', 'W']","[0, 0]","[0, 0]","[0, 0]","[84, 60]","[131, 166]","[82, 71]","[60, 84]","[101, 64]","[136, 185]","[84, 72]","[64, 101]","[0, 1]","[9, 4]","[4, 8]","[1, 0]","[37, 17]","[67, 105]","[68, 50]","[17, 37]","[19, 30]","[40, 27]","[8, 10]","[30, 19]","[28, 13]","[24, 34]","[6, 11]","[13, 28]","[62, 48]","[115, 140]","[78, 67]","[48, 62]","[22, 11]","[15, 26]","[4, 4]","[11, 22]","[0, 1]","[1, 0]","[0, 0]","[1, 0]"
e82d734674ce4d46,"['c47df9303d318c67', '07225ba28ae309b6']","['Clay Guida', 'Charles Oliveira']","['L', 'W']","[0, 0]","[0, 0]","[0, 1]","[14, 9]","[25, 29]","[15, 16]","[9, 14]","[14, 9]","[25, 29]","[15, 16]","[9, 14]","[0, 0]","[1, 0]","[0, 1]","[0, 0]","[6, 4]","[20, 18]","[12, 16]","[4, 6]","[1, 3]","[3, 2]","[1, 0]","[3, 1]","[7, 2]","[2, 9]","[2, 0]","[2, 7]","[14, 8]","[24, 28]","[14, 16]","[8, 14]","[0, 1]","[1, 1]","[1, 0]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
5e2f2f5d9a756de9,"['80eacd4da0617c57', 'de75d1c45a39e221']","['Joseph Benavidez', 'Sergio Pettis']","['L', 'W']","[0, 0]","[0, 0]","[0, 0]","[74, 59]","[186, 168]","[94, 127]","[59, 74]","[87, 86]","[216, 183]","[96, 130]","[86, 87]","[0, 2]","[14, 0]","[0, 12]","[2, 0]","[69, 28]","[128, 155]","[86, 100]","[28, 69]","[5, 14]","[33, 13]","[8, 19]","[14, 5]","[0, 17]","[25, 0]","[0, 8]","[17, 0]","[64, 57]","[180, 158]","[94, 123]","[57, 64]","[9, 2]","[6, 9]","[0, 4]","[2, 9]","[1, 0]","[0, 1]","[0, 0]","[0, 1]"
8f9b16f170dbdbb6,"['ee779c43a8926d52', 'd4c9dcd330403612']","['Rashad Evans', 'Anthony Smith']","['L', 'W']","[0, 1]","[0, 0]","[0, 0]","[6, 1]","[6, 9]","[3, 5]","[1, 6]","[6, 2]","[7, 9]","[3, 5]","[2, 6]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[4, 1]","[6, 7]","[3, 5]","[1, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 0]","[0, 2]","[0, 0]","[0, 2]","[2, 0]","[3, 4]","[2, 3]","[0, 2]","[2, 1]","[3, 3]","[1, 2]","[1, 2]","[2, 0]","[0, 2]","[0, 0]","[0, 2]"
140e810f952714ea,"['d1528ac5675558b1', 'e51ee8ded927fc51']","['Rashad Coulter', 'Chris de la Rocha']","['L', 'W']","[0, 0]","[0, 0]","[0, 2]","[40, 30]","[57, 79]","[39, 27]","[30, 40]","[79, 30]","[58, 129]","[50, 28]","[30, 79]","[3, 0]","[1, 4]","[1, 1]","[0, 3]","[36, 26]","[52, 75]","[39, 26]","[26, 36]","[3, 4]","[5, 3]","[0, 1]","[4, 3]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[14, 19]","[41, 46]","[32, 22]","[19, 14]","[8, 11]","[16, 11]","[3, 5]","[11, 8]","[18, 0]","[0, 22]","[4, 0]","[0, 18]"
